,DTP_1,DTS_1,GR_1,MD_1,NPHI_1,RT_1,RHOB_1
18045,87.58318,,,219.99454,,21.064383,
18046,87.80446,,,220.51309,,20.600428,
18047,88.513115,,,220.98914,,19.002485,
18048,88.38363,,,221.50665,,16.916767,
18049,87.412895,,,222.0109,,15.8771,
18050,87.3417,,,222.52751,,16.014315,
18051,87.810394,,,222.97748,,17.355972,
18052,87.84835,,,223.49748,,19.683916,
18053,88.422585,,,224.01666,,22.179401,
18054,89.53557,,,224.4923,,24.458942,
18055,90.000015,,,224.972,,26.305649,
18056,89.208,,,225.49635,,26.315584,
18057,89.111,,,226.00499,,25.430527,
18058,87.59159,,,226.48154,,25.343512,
18059,84.81769,,,226.99998,,27.348032,
18060,84.223335,,,227.51848,,30.275944,
18061,84.53187,,,227.995,,29.557129,
18062,85.29043,,,228.50453,,25.739,
18063,87.15728,,,229.029,,22.877783,
18064,89.77609,,,229.5077,,20.396656,
18065,89.9865,,,229.98332,,18.989243,
18066,87.81478,,,230.50249,,18.8426,
18067,87.58727,,,231.0225,,20.81747,
18068,87.21043,,,231.47249,,21.928202,
18069,86.05055,,,231.98906,,22.194044,
18070,83.86979,,,232.49419,,23.625765,
18071,80.794365,,,233.01167,,28.651455,
18072,80.306244,,,233.48691,,34.468884,
18073,80.1726,,,234.00543,,38.805347,
18074,78.14745,,,234.48418,,39.832573,
18075,78.42481,,,235.00089,,40.63806,
18076,79.66384,,,235.51747,,38.371742,
18077,81.5823,,,235.99542,,31.990469,
18078,83.8562,,,236.51385,,28.857443,
18079,84.42692,,,236.98999,,29.882612,
18080,86.69405,,,237.50749,,33.026367,
18081,87.85298,,,237.96298,,34.71005,
18082,83.19099,,,238.52834,,35.930145,
18083,80.33262,,,238.97914,,36.083073,
18084,80.86904,,,239.49919,,33.882717,
18085,81.39371,,,240.01833,,28.425985,
18086,79.885086,,,240.49307,,24.947056,
18087,76.619225,,,240.97197,,23.851034,
18088,78.30887,,,241.49727,,23.29345,
18089,82.474754,,,242.00667,,21.085772,
18090,85.2614,,,242.48308,,18.120584,
18091,82.85198,,,243.00089,,16.357683,
18092,83.20668,,,243.51926,,14.793815,
18093,87.958466,,,243.99666,,12.589799,
18094,84.50008,,,244.50543,,11.838,
18095,75.70063,,,245.029,,13.54725,
18096,78.04111,,,245.50847,,15.972359,
18097,81.72944,,,245.98499,,15.729344,
18098,85.464386,,,246.50415,,13.4779005,
18099,87.06357,,,247.02417,,12.733972,
18100,82.66287,,,247.47417,,13.734358,
18101,79.91275,,,247.98997,,15.672258,
18102,80.94917,,,248.49419,,17.623367,
18103,81.71107,,,249.01251,,16.177885,
18104,87.83492,,,249.48846,,13.782999,
18105,92.139946,,,250.00635,,12.053582,
18106,90.51459,,,250.485,,11.377501,
18107,91.61203,,,251.0027,,10.655771,
18108,95.952126,,,251.51915,,9.819,
18109,95.72224,,,251.99635,,9.321733,
18110,88.01325,,,252.51385,,9.538414,
18111,88.25239,,,252.99083,,9.7547,
18112,92.672066,,,253.50916,,9.968033,
18113,93.181114,,,253.965,,11.228984,
18114,90.99398,,,254.53001,,16.012043,
18115,92.685555,,,254.97998,,22.129929,
18116,99.90209,,,255.5,,26.980349,
18117,100.66981,,,256.01917,,25.931814,
18118,94.6837,,,256.49384,,24.413713,
18119,89.441,,,256.973,,24.474167,
18120,91.962776,,,257.49817,,27.568048,
18121,94.172455,,,258.00833,,34.06104,
18122,95.30778,,,258.48462,,42.405933,
18123,94.786575,,,259.00272,,51.96742,
18124,92.762566,,,259.52002,,57.729282,
18125,92.90475,,,259.99664,,61.339485,
18126,94.552864,,,260.50635,,60.546814,
18127,96.65032,,,261.03094,,54.871037,
18128,96.05468,,,261.51,,49.445858,
18129,94.126854,,,261.9858,,47.532574,
18130,93.45956,,,262.505,,49.287334,
18131,93.59315,,,263.01,,54.042572,
18132,92.68969,,,263.5,,56.751087,
18133,91.6164,,,263.99,,57.778973,
18134,93.00106,,,264.49503,,58.06368,
18135,95.55004,,,265.01416,,55.507786,
18136,95.81201,,,265.49,,48.933167,
18137,94.946144,,,265.969,,37.1866,
18138,94.18667,,,266.49365,,29.252283,
18139,93.743095,,,267.00333,,27.13527,
18140,94.14261,,,267.48,,29.878742,
18141,95.070335,,,267.99725,,38.279182,
18142,97.69902,,,268.5154,,47.406574,
18143,98.836296,,,268.99164,,48.666447,
18144,97.77026,,,269.5018,,46.39467,
18145,97.73967,,,270.02695,,49.166622,
18146,96.62535,,,270.50616,,52.452843,
18147,94.01168,,,270.9808,,54.60514,
18148,92.54712,,,271.5,,57.81715,
18149,91.92102,,,272.02,,58.360687,
18150,91.89362,,,272.47,,57.413513,
18151,92.88961,,,273.03497,,57.205128,
18152,92.26769,,,273.49084,,59.552586,
18153,91.91941,,,274.00916,,61.360218,
18154,94.45949,,,274.48615,,60.914227,
18155,96.449554,,,275.00363,,59.533783,
18156,94.109535,,,275.48087,,59.332947,
18157,92.33824,,,275.99728,,60.62067,
18158,92.96122,,,276.51498,,61.432224,
18159,92.97292,,,276.99362,,59.49442,
18160,92.43421,,,277.51154,,56.884453,
18161,92.248634,,,277.9875,,57.137016,
18162,91.54717,,,278.50583,,60.42505,
18163,91.62358,,,279.01,,64.9299,
18164,92.26382,,,279.52585,,66.03928,
18165,94.33135,,,279.97583,,57.83422,
18166,98.89756,,,280.49585,,36.541916,
18167,101.98663,,,281.01498,,18.387028,
18168,100.59004,,,281.49152,,13.35937,
18169,97.8696,,,281.971,,16.4629,
18170,94.77188,,,282.49457,,21.52095,
18171,91.562996,,,283.00333,,26.38577,
18172,90.156204,,,283.48077,,32.499912,
18173,91.047585,,,283.99905,,47.499863,
18174,91.35094,,,284.51694,,59.32949,
18175,91.303276,,,284.99332,,61.96233,
18176,92.3898,,,285.50272,,63.838634,
18177,92.65697,,,286.02798,,65.53536,
18178,92.98132,,,286.50693,,65.96813,
18179,93.88989,,,286.98166,,63.69033,
18180,95.049225,,,287.50082,,56.692947,
18181,94.43336,,,288.02084,,45.4793,
18182,91.529236,,,288.47165,,39.450687,
18183,88.289566,,,289.037,,41.9455,
18184,86.938484,,,289.49252,,49.568268,
18185,85.314156,,,290.00998,,56.634975,
18186,86.63607,,,290.48615,,58.99006,
18187,90.69464,,,291.00452,,58.420788,
18188,91.6616,,,291.4825,,58.67804,
18189,91.204666,,,291.99908,,61.91097,
18190,91.01232,,,292.51584,,63.925926,
18191,92.62467,,,292.99454,,60.94365,
18192,93.48341,,,293.5131,,57.06604,
18193,91.21963,,,293.98917,,55.68216,
18194,89.33637,,,294.50668,,55.5052,
18195,91.42922,,,295.0109,,53.640415,
18196,95.26276,,,295.5275,,50.37893,
18197,96.07769,,,295.97748,,43.868244,
18198,94.06271,,,296.49753,,32.43375,
18199,92.87624,,,297.01663,,25.040829,
18200,91.62104,,,297.4923,,24.173056,
18201,90.54098,,,297.972,,31.274069,
18202,90.72437,,,298.49637,,43.921432,
18203,90.47043,,,299.00497,,54.380344,
18204,91.17143,,,299.48157,,55.836987,
18205,92.63016,,,300,,52.286366,
18206,93.12586,,,300.5185,,49.349255,
18207,93.36031,,,300.99496,,48.501457,
18208,92.94919,,,301.50363,,48.914185,
18209,90.82159,,,302.02798,,50.00063,
18210,89.1947,,,302.5077,,51.146633,
18211,88.9266,,,302.98334,,51.002804,
18212,89.86198,,,303.50253,,49.8026,
18213,90.61259,,,304.0225,,50.29487,
18214,90.03582,,,304.4725,,52.1744,
18215,89.42684,,,304.98904,,53.536953,
18216,89.29984,,,305.49417,,53.7818,
18217,89.09658,,,306.01163,,51.653584,
18218,89.8645,,,306.48694,,48.523357,
18219,92.1152,,,307.00546,,44.985947,
18220,92.81738,,,307.4842,,43.611748,
18221,91.91883,,,308.0009,,45.033268,
18222,90.85497,,,308.5175,,47.58921,
18223,90.57183,,,308.99542,,49.541836,
18224,92.054,,,309.51385,,50.0625,
18225,92.8057,,,309.98996,,49.637142,
18226,93.2255,,,310.5075,,48.615368,
18227,94.453354,,,310.96298,,47.78995,
18228,96.15127,,,311.52835,,46.743587,
18229,95.91077,,,311.97916,,46.06783,
18230,94.56464,,,312.49918,,46.04257,
18231,94.17236,,,313.0183,,46.138027,
18232,94.25703,,,313.4931,,45.42203,
18233,94.309494,,,313.972,,43.834885,
18234,93.618805,,,314.49728,,42.953335,
18235,92.200264,,,315.00662,,43.394703,
18236,90.91474,,,315.4831,,44.51654,
18237,90.6468,,,316.0009,,45.59692,
18238,93.16647,,,316.51923,,44.690403,
18239,95.51093,,,316.99664,,42.9744,
18240,95.489655,,,317.50546,,41.118786,
18241,94.18318,,,318.02896,,40.35233,
18242,93.23705,,,318.50848,,40.436745,
18243,93.96206,,,318.98502,,40.434055,
18244,97.236206,,,319.50418,,39.6688,
18245,97.92582,,,320.02414,,38.342144,
18246,95.32339,,,320.47418,,37.246513,
18247,93.47401,,,320.99,,36.65104,
18248,93.330055,,,321.49417,,36.384552,
18249,92.17206,,,322.01248,,35.962685,
18250,90.71992,,,322.48846,,35.621956,
18251,90.99106,,,323.00635,,35.163,
18252,92.28189,,,323.48502,,33.912354,
18253,93.53327,,,324.00272,,32.602287,
18254,92.01868,,,324.5192,,31.587086,
18255,91.03226,,,324.99637,,30.4458,
18256,95.011284,,,325.51385,,29.8267,
18257,96.37611,,,325.9908,,29.745571,
18258,95.81892,,,326.5092,,29.418932,
18259,98.2072,,,326.965,,28.1922,
18260,101.736206,,,327.53,,21.307913,
18261,100.75723,,,327.98,,14.027214,
18262,98.608955,,,328.5,,10.004167,
18263,97.11521,,,329.01913,,11.505815,
18264,95.918175,,,329.49387,,14.117186,
18265,96.612076,,,329.973,,17.349699,
18266,97.890816,,,330.49817,,19.84845,
18267,98.86845,,,331.00833,,21.547943,
18268,99.171616,,,331.48468,,22.344027,
18269,96.12529,,,332.00272,,22.979834,
18270,92.57736,,,332.52002,,23.224787,
18271,93.6459,,,332.99664,,23.17593,
18272,96.64257,,,333.50638,,22.741034,
18273,98.27578,,,334.03094,,21.823648,
18274,100.34575,,,334.50998,,20.461102,
18275,101.430725,,,334.9858,,19.5857,
18276,100.265495,,,335.505,,19.178217,
18277,99.03369,,,336.00998,,19.27687,
18278,100.3113,,,336.525,,19.152143,
18279,101.66566,,,336.97415,,18.731428,
18280,101.32126,,,337.49503,,18.086866,
18281,99.2477,,,338.01416,,17.616598,
18282,96.93581,,,338.49002,,17.733027,
18283,95.78916,,,339.00818,,18.44185,
18284,96.325096,,,339.48587,,19.120369,
18285,93.03442,,,340.00333,,19.381372,
18286,89.88988,,,340.48,,17.938286,
18287,94.18074,,,340.99725,,13.9313,
18288,93.746056,,,341.5154,,11.521186,
18289,92.24468,,,341.9917,,11.496985,
18290,95.808395,,,342.50183,,11.9198,
18291,95.42709,,,343.027,,11.809684,
18292,90.69392,,,343.50616,,11.643099,
18293,87.24844,,,343.98083,,12.353328,
18294,85.339325,,,344.50003,,13.315,
18295,86.02897,,,345.02002,,12.728543,
18296,88.47961,,,345.49542,,11.3486,
18297,96.519165,,,346.01364,,9.649966,
18298,98.467964,,,346.49084,,9.2965,
18299,91.96479,,,347.0092,,10.645072,
18300,91.24532,,,347.4862,,13.05887,
18301,92.78718,,,348.00363,,15.973916,
18302,93.88883,,,348.48087,,16.923628,
18303,95.159134,,,348.99728,,17.077185,
18304,93.42035,,,349.51505,,17.476,
18305,92.54194,,,349.99365,,18.9152,
18306,93.2887,,,350.51157,,20.524471,
18307,94.49763,,,350.98752,,19.720814,
18308,96.183716,,,351.50586,,15.901883,
18309,95.94935,,,352.01004,,12.271485,
18310,95.96151,,,352.52585,,10.509699,
18311,95.85429,,,352.97583,,9.411071,
18312,93.61364,,,353.49585,,8.907566,
18313,92.515785,,,354.015,,9.430642,
18314,89.870804,,,354.49155,,10.140243,
18315,88.18264,,,355.00998,,10.904433,
18316,87.793846,,,355.4867,,11.3092,
18317,87.70712,,,356.00333,,13.261485,
18318,85.529106,,,356.4808,,17.059828,
18319,87.86469,,,356.99905,,23.269083,
18320,92.986244,,,357.51694,,27.249342,
18321,91.84677,,,357.99338,,26.992674,
18322,92.101234,,,358.50275,,24.481766,
18323,95.07277,,,359.02798,,22.458834,
18324,93.906586,,,359.50696,,21.590773,
18325,91.024536,,,359.9817,,21.423656,
18326,88.53397,,,360.50085,,19.963984,
18327,86.97125,,,361.02084,,17.429173,
18328,88.99336,,,361.49692,,15.0705,
18329,94.83689,,,362.01547,,12.275617,
18330,98.32792,,,362.49252,,10.949767,
18331,94.01822,,,363.01,,10.436399,
18332,96.482056,,,363.4862,,10.367,
18333,99.92966,,,364.00452,,10.4593,
18334,93.0196,,,364.4825,,10.906029,
18335,90.8866,,,364.99905,,11.767729,
18336,90.46558,,,365.51587,,13.558642,
18337,89.241646,,,365.99454,,16.683199,
18338,90.16786,,,366.51312,,18.681385,
18339,92.45798,,,366.9883,,17.138472,
18340,92.42041,,,367.50586,,13.152782,
18341,91.8674,,,368.01093,,11.593858,
18342,93.57727,,,368.5275,,12.655601,
18343,95.44794,,,368.9775,,16.204401,
18344,95.58374,,,369.49753,,23.743551,
18345,91.39343,,,370.0167,,30.976099,
18346,89.38683,,,370.49234,,29.077702,
18347,94.53376,,,371.00998,,19.09495,
18348,94.708466,,,371.48752,,14.4495325,
18349,89.25037,,,372.00504,,18.345556,
18350,89.2446,,,372.4815,,24.641071,
18351,91.83576,,,373,,30.789667,
18352,92.844635,,,373.5185,,32.533546,
18353,91.09034,,,373.99503,,33.198185,
18354,86.411896,,,374.50363,,37.023067,
18355,84.82283,,,375.02798,,40.94955,
18356,87.856606,,,375.5077,,39.4163,
18357,87.669556,,,375.98337,,35.118217,
18358,87.23565,,,376.50253,,33.7147,
18359,89.30683,,,377.0225,,40.017517,
18360,89.785126,,,377.4977,,45.374584,
18361,89.452995,,,377.97336,,48.043728,
18362,89.591576,,,378.49338,,48.26819,
18363,90.19132,,,379.01083,,45.41073,
18364,90.66814,,,379.48697,,42.25333,
18365,90.48609,,,380.00546,,39.391434,
18366,89.40207,,,380.48416,,37.831757,
18367,87.81934,,,381.00095,,35.76121,
18368,86.72238,,,381.51755,,32.197426,
18369,85.8188,,,381.99542,,27.872818,
18370,83.06559,,,382.51306,,26.988985,
18371,83.870766,,,382.98917,,28.862545,
18372,89.91656,,,383.50754,,32.344734,
18373,93.16501,,,383.96298,,35.137035,
18374,92.819954,,,384.52835,,37.496456,
18375,92.92832,,,384.97916,,38.884144,
18376,93.75414,,,385.49918,,41.035885,
18377,94.32812,,,386.0175,,42.851856,
18378,93.00251,,,386.4923,,39.89817,
18379,92.55709,,,387.01093,,29.607897,
18380,97.04679,,,387.48917,,19.1184,
18381,99.28372,,,388.00668,,11.994586,
18382,99.344574,,,388.4831,,10.3446865,
18383,96.25642,,,389.0009,,12.617566,
18384,91.18614,,,389.51923,,17.462328,
18385,92.255394,,,389.99585,,20.421515,
18386,91.92183,,,390.50458,,19.577482,
18387,85.59756,,,391.029,,16.158602,
18388,85.42335,,,391.50848,,13.928258,
18389,86.95556,,,391.98502,,13.3078,
18390,86.63332,,,392.50418,,13.002334,
18391,90.463264,,,393.02417,,12.036215,
18392,100.60051,,,393.49847,,10.3496,
18393,106.48514,,,393.97336,,8.593757,
18394,106.43619,,,394.49417,,7.5589166,
18395,102.57847,,,395.01248,,7.9844284,
18396,94.56018,,,395.48846,,8.941572,
18397,91.6378,,,396.00635,,10.90405,
18398,91.24644,,,396.48502,,14.251085,
18399,89.42747,,,397.00272,,17.361485,
18400,91.28559,,,397.51834,,18.76553,
18401,96.34697,,,397.99542,,15.724767,
18402,100.408966,,,398.51385,,11.301114,
18403,98.4967,,,398.99084,,10.077928,
18404,91.90045,,,399.5092,,10.470717,
18405,89.46257,,,399.965,,11.49775,
18406,90.248474,,,400.53003,,13.850671,
18407,89.84674,,,400.98,,17.720001,
18408,90.02323,,,401.49918,,23.971498,
18409,91.75083,,,402.0183,,25.284344,
18410,94.613846,,,402.49384,,21.210728,
18411,99.21751,,,403.0118,,14.103183,
18412,102.01771,,,403.49002,,10.544017,
18413,98.21155,,,404.00833,,12.961743,
18414,94.22084,,,404.48465,,17.127728,
18415,98.28543,,,405.00183,,19.211016,
18416,105.62984,,,405.51923,,13.693042,
18417,106.93493,,,405.99667,,9.381014,
18418,104.42905,,,406.50638,,8.431884,
18419,104.29301,,,407.031,,8.4828005,
18420,101.02125,,,407.50998,,8.814414,
18421,94.835815,,,407.98584,,9.5674715,
18422,90.799736,,,408.50504,,10.84105,
18423,93.07587,,,409.02502,,11.112715,
18424,96.21486,,,409.4992,,10.4516,
18425,94.922295,,,409.97415,,9.6119995,
18426,92.5248,,,410.49503,,8.963567,
18427,93.776955,,,411.01416,,8.612314,
18428,95.19341,,,411.48996,,8.433943,
18429,95.4512,,,412.00818,,8.786316,
18430,91.76026,,,412.48584,,10.780442,
18431,89.53915,,,413.00275,,18.555386,
18432,90.62328,,,413.51917,,28.467886,
18433,93.10314,,,413.99725,,29.6141,
18434,96.76354,,,414.5154,,21.565784,
18435,94.99938,,,414.99167,,18.951328,
18436,92.21481,,,415.50186,,21.7329,
18437,93.81416,,,416.027,,29.267569,
18438,95.09022,,,416.50537,,37.74613,
18439,96.29127,,,416.97998,,41.310585,
18440,95.677765,,,417.5,,38.739334,
18441,95.66647,,,418.02002,,26.482058,
18442,100.72953,,,418.4954,,15.698243,
18443,101.13391,,,419.01367,,10.077351,
18444,93.084145,,,419.49084,,11.751468,
18445,91.025185,,,420.00916,,18.294527,
18446,91.77475,,,420.48538,,23.136457,
18447,91.12145,,,421.00272,,24.121317,
18448,91.635414,,,421.4808,,21.542986,
18449,93.315575,,,421.99728,,18.333815,
18450,99.267395,,,422.51505,,14.567757,
18451,106.97403,,,422.99362,,10.41515,
18452,113.70741,,,423.51154,,7.801471,
18453,113.17646,,,423.9867,,7.2281146,
18454,102.04932,,,424.50504,,8.335134,
18455,97.4487,,,425.01004,,9.827356,
18456,98.580315,,,425.52585,,10.301028,
18457,95.34756,,,425.97583,,10.616087,
18458,90.74926,,,426.49585,,12.992383,
18459,91.02743,,,427.01498,,19.822927,
18460,92.27261,,,427.49155,,25.539215,
18461,93.138695,,,428.0091,,28.043335,
18462,94.910774,,,428.48584,,26.428535,
18463,96.82966,,,429.00333,,23.397757,
18464,95.455696,,,429.48077,,22.021383,
18465,90.70972,,,429.99905,,22.467234,
18466,90.32235,,,430.5169,,23.242373,
18467,92.40836,,,430.99332,,21.950544,
18468,93.32573,,,431.50275,,18.523233,
18469,93.582054,,,432.027,,17.573317,
18470,93.67241,,,432.50613,,21.732086,
18471,94.200874,,,432.98166,,24.528856,
18472,96.66668,,,433.50085,,21.550919,
18473,97.24601,,,434.02084,,17.594114,
18474,95.19634,,,434.49692,,18.288885,
18475,96.049805,,,435.0155,,20.3074,
18476,97.01455,,,435.49167,,18.488968,
18477,95.32648,,,436.00916,,15.5333,
18478,94.18814,,,436.48618,,17.071701,
18479,94.98179,,,437.00452,,20.4342,
18480,96.28656,,,437.4825,,19.343313,
18481,92.724434,,,437.9991,,17.198442,
18482,85.83731,,,438.51587,,17.136215,
18483,87.35381,,,438.99454,,21.303467,
18484,93.33899,,,439.51227,,26.364399,
18485,94.483826,,,439.98752,,28.925627,
18486,93.920235,,,440.50586,,30.327116,
18487,93.89268,,,441.01093,,29.9776,
18488,93.60096,,,441.5275,,27.782642,
18489,93.51016,,,441.97745,,23.4369,
18490,94.81255,,,442.49747,,17.510834,
18491,92.68746,,,443.01584,,14.658542,
18492,89.88607,,,443.49155,,15.192271,
18493,90.20319,,,444.00998,,15.868934,
18494,94.1632,,,444.48746,,13.798751,
18495,96.78307,,,445.005,,11.069772,
18496,95.495834,,,445.4815,,10.3818865,
18497,91.684944,,,446,,11.283484,
18498,92.46394,,,446.5185,,11.999843,
18499,96.18073,,,446.99417,,12.352672,
18500,94.99863,,,447.50275,,12.966067,
18501,95.62111,,,448.02798,,13.28085,
18502,98.495125,,,448.5077,,12.973542,
18503,95.49935,,,448.98337,,14.1732435,
18504,91.69109,,,449.50253,,21.235916,
18505,92.08295,,,450.0225,,31.969988,
18506,92.510506,,,450.49768,,40.36367,
18507,91.68635,,,450.97253,,46.35363,
18508,91.321724,,,451.49252,,47.075634,
18509,92.68049,,,452.01083,,40.187614,
18510,93.527626,,,452.48694,,33.545315,
18511,94.55905,,,453.00546,,27.985968,
18512,97.34012,,,453.48416,,25.928143,
18513,99.23032,,,454.00095,,26.452557,
18514,97.66569,,,454.5167,,27.610714,
18515,94.88116,,,454.99454,,27.916101,
18516,93.23942,,,455.51306,,27.336628,
18517,93.20096,,,455.98917,,27.268112,
18518,95.50721,,,456.50748,,26.924517,
18519,97.2486,,,456.96298,,25.688065,
18520,95.88795,,,457.52832,,24.307459,
18521,96.085594,,,457.97916,,24.60877,
18522,97.34164,,,458.49832,,26.24025,
18523,97.16934,,,459.0167,,26.6442,
18524,97.01826,,,459.4923,,25.807703,
18525,97.25794,,,460.01093,,24.288984,
18526,93.50405,,,460.48917,,23.729866,
18527,82.0743,,,461.00668,,25.447458,
18528,68.49763,,,461.4831,,29.459715,
18529,63.302303,,,462.0009,,32.306553,
18530,77.787796,,,462.5185,,26.95343,
18531,90.123405,,,462.99503,,20.109957,
18532,94.69873,,,463.50458,,14.658051,
18533,91.75328,,,464.029,,14.498516,
18534,88.84002,,,464.50845,,17.603344,
18535,92.95727,,,464.98502,,18.772017,
18536,98.62501,,,465.50418,,16.15685,
18537,96.9481,,,466.02332,,12.720742,
18538,98.657074,,,466.49768,,10.690587,
18539,103.18874,,,466.97336,,9.370415,
18540,98.138885,,,467.49417,,8.685201,
18541,90.70261,,,468.01248,,9.660585,
18542,95.216965,,,468.48843,,10.741099,
18543,104.72977,,,469.00638,,10.277817,
18544,103.850075,,,469.485,,10.419229,
18545,96.29661,,,470.00183,,14.422814,
18546,93.184944,,,470.5175,,21.480387,
18547,96.25107,,,470.99548,,26.2236,
18548,101.97545,,,471.51382,,20.6525,
18549,104.58715,,,471.99084,,13.781215,
18550,97.84815,,,472.50916,,9.69965,
18551,89.85615,,,472.965,,10.07185,
18552,87.1749,,,473.52917,,11.111043,
18553,89.344666,,,473.97916,,11.393386,
18554,95.43607,,,474.49918,,11.551816,
