,DTP_1,DTS_1,GR_1,NPHI_1,RT_1,RHOB_1
5457,95.81619,162.04193,165.43527,0.18322055,12.899417,2.3719099
5458,95.64785,160.08736,168.25432,0.17619212,12.170386,2.420072
5459,94.06607,156.40158,166.59091,0.17229,10.437444,2.4405997
5460,91.12344,154.24805,162.7805,0.16751651,9.893183,2.4230359
5461,90.89224,156.13826,164.05379,0.16742666,9.6068325,2.4008439
5462,90.97172,152.6142,156.77806,0.17061682,10.462557,2.3825588
5463,89.58091,156.98648,148.08044,0.15909502,12.436628,2.3934214
5464,92.7665,168.76706,157.87871,0.16888352,9.752666,2.3998358
5465,96.96205,166.39311,175.31241,0.18545254,8.223085,2.3823545
5466,97.63168,164.7272,186.71465,0.18641946,10.243742,2.3658233
5468,98.16089,157.16441,185.10762,0.18693705,12.030632,2.4022274
5469,94.4946,155.71207,171.27744,0.1831805,12.0069,2.3970592
5470,93.152176,155.51994,161.91537,0.18220896,11.0411005,2.3921106
5471,93.12387,154.88622,161.53668,0.17677277,10.627767,2.4004993
5472,93.58596,157.9255,168.00711,0.1757574,9.792815,2.4034505
5473,93.81584,161.86618,174.37791,0.18011048,8.625072,2.3823872
5474,94.10725,161.12366,176.52849,0.1812247,8.303634,2.3853464
5475,92.405174,154.61446,161.19386,0.17302468,8.030499,2.420278
5476,89.315956,142.48557,154.04773,0.1676611,10.303358,2.4419627
5477,82.31899,138.95622,136.82909,0.1495535,15.6158695,2.5062606
5478,79.652695,148.91972,137.62729,0.15185882,15.622682,2.528948
5479,90.76033,156.8117,162.13622,0.18730451,10.251272,2.43394
5480,94.22882,157.30719,166.86249,0.19172892,10.554743,2.3893273
5481,92.442215,157.17178,177.59592,0.18449444,12.779201,2.3796406
5484,96.30874,158.0149,186.34984,0.2083,6.6649857,2.3806953
5485,91.00654,152.88521,180.17146,0.18061443,8.783584,2.362118
5486,89.0392,158.1216,165.88293,0.15949938,8.047567,2.3910303
5487,92.15929,155.54765,161.40498,0.16528843,8.1608715,2.4026954
5488,92.25541,151.4833,161.27219,0.17158157,10.930871,2.3853717
5489,90.88779,153.47084,160.32051,0.17536278,11.653501,2.3945549
5490,91.138954,151.99704,165.82281,0.17579368,9.789286,2.3803582
5491,90.74672,155.10916,155.94968,0.17374702,7.9553146,2.3581913
5492,89.71139,164.63739,139.46904,0.17216249,6.0650997,2.3715193
5493,92.02615,168.71799,141.25056,0.17861,5.2601004,2.4139593
5494,96.918335,165.4634,168.65417,0.19285946,6.8060293,2.39973
5495,97.610306,160.75874,193.2572,0.19333598,9.335314,2.3952518
5496,94.860214,159.7391,191.81442,0.18142764,11.999934,2.4091551
5497,94.06604,162.25775,174.02339,0.17742799,11.812457,2.377871
5498,95.0952,163.67134,165.95284,0.1751026,10.577072,2.3538487
5499,95.436554,165.36853,172.48561,0.17207164,9.453433,2.3555927
5500,95.92116,164.47743,180.03746,0.17853881,8.40405,2.368485
5501,95.12119,159.0983,168.96344,0.17717001,10.076086,2.3673491
5502,92.2801,162.77701,160.49432,0.17050475,10.176457,2.3494658
5503,91.59957,158.69447,156.30774,0.1678989,7.6431174,2.3685677
5504,88.847595,143.3015,152.1314,0.15320528,17.985142,2.4034626
5505,84.771805,140.66805,152.51584,0.13794401,25.396255,2.426416
5506,84.09292,138.62044,136.96411,0.12978587,23.078016,2.4499686
5507,79.56078,147.1391,128.38318,0.12851387,18.772398,2.4291363
5508,84.27992,147.03494,144.73268,0.14253157,12.739,2.413098
5509,87.1133,139.0344,148.55777,0.1518955,11.36393,2.4211402
5510,83.13829,137.21756,133.80379,0.14840527,11.4831,2.44457
5511,80.878105,143.70729,130.96515,0.15116113,9.800599,2.4267752
5512,83.09113,152.65013,136.25858,0.15671158,7.994657,2.3585606
5513,87.88968,148.67241,147.8249,0.14431901,8.842772,2.3790855
5514,85.69484,144.6284,166.25623,0.1346294,15.297933,2.426602
5515,86.40701,150.85524,163.68777,0.15315852,15.437742,2.41469
5516,89.4445,151.66072,154.55396,0.16300735,11.150214,2.4109285
5517,86.817665,151.33769,138.52112,0.1511789,10.147866,2.40268
5518,84.591736,153.6532,130.30963,0.15333235,7.7174163,2.4019818
5519,86.02605,151.61151,137.69339,0.15161303,7.6798143,2.421851
5520,88.24451,153.59177,154.81474,0.14853631,8.651729,2.421175
5521,91.39385,154.12424,169.4411,0.17188278,6.11015,2.40068
5522,91.19062,147.68945,151.8933,0.15863632,11.391829,2.3956823
5523,89.55966,146.89319,145.97195,0.153097,14.797342,2.398117
5524,87.97331,149.40915,161.0621,0.1650447,13.062467,2.3997593
5525,86.7054,161.55823,162.96078,0.16979222,14.8121,2.3596828
5539,99.55542,166.3697,168.48102,0.1826589,9.072034,2.3578522
5581,97.78744,177.85222,190.03647,0.17858835,7.199116,2.3807304
5586,103.93842,163.19414,167.79584,0.1706805,6.6054716,2.439753
5587,94.79602,146.83505,149.50302,0.17072651,5.1942716,2.4563956
5588,80.73601,136.45537,146.42459,0.16116765,5.0598664,2.5323896
5589,75.21478,143.87827,154.3649,0.14155167,6.895983,2.5768301
5590,84.904686,148.89519,179.82991,0.1500042,6.9194713,2.5363104
5591,87.362076,136.3168,208.70328,0.142575,6.4908,2.6039271
5593,70.113525,124.7345,138.96028,0.12366102,9.325714,2.625031
5594,72.29856,126.09901,140.69855,0.12645896,9.851044,2.6004257
5595,72.62538,124.276,141.26787,0.12185555,9.368833,2.610036
5596,71.11784,120.669106,137.5516,0.11112882,9.20945,2.6168623
5597,68.48824,118.43834,132.38638,0.1045805,9.641357,2.64543
5598,66.65277,117.78322,135.46724,0.105567895,10.202515,2.6599598
5599,65.73191,116.83634,143.85223,0.10667222,10.6542845,2.6555147
5600,65.62276,115.40246,143.74783,0.10265764,10.645267,2.6547422
5601,65.02922,114.20805,139.25595,0.0970035,10.754343,2.6554515
5602,64.84812,114.30091,137.21225,0.09472474,10.580571,2.6492474
5603,65.232925,114.9869,136.03156,0.09719166,9.784717,2.6361096
5604,65.73974,115.366356,143.984,0.101431064,9.441971,2.6333382
5605,65.98689,114.81686,150.10434,0.101798,9.571271,2.6316946
5606,65.461945,114.305565,148.11302,0.09744998,9.91155,2.6308665
5607,65.1868,115.45379,146.11253,0.09806056,9.475551,2.63347
5608,65.45843,115.81819,146.40274,0.100641035,8.845799,2.6322224
5609,65.28078,114.86039,144.35812,0.099904515,9.148171,2.6367924
5610,65.32106,115.171616,143.42058,0.10097117,9.036834,2.639488
5611,66.34529,115.64962,149.39822,0.102428004,8.504128,2.6301954
5612,66.661224,115.06321,151.21902,0.09971949,8.6408,2.6259613
5613,66.2459,114.43971,152.79713,0.093948334,9.0147505,2.6266396
5614,65.71925,113.1477,149.27997,0.09113471,9.7263,2.6331508
5615,64.75141,110.85056,134.03998,0.087303,11.138385,2.6384966
5616,63.29432,108.5681,128.68425,0.07920842,13.045515,2.645919
5627,64.04516,112.71526,81.15649,0.09726666,10.056632,2.6043794
5628,64.983406,113.68316,76.74387,0.104095876,8.9149,2.5987692
5629,65.19066,113.15471,78.24208,0.10203049,9.890572,2.6024394
5630,64.76552,112.01501,78.35308,0.09591631,10.776686,2.6196942
5635,64.67382,111.37385,83.79428,0.08477944,11.691383,2.596965
5636,65.00897,111.61249,90.09385,0.08343001,11.8694,2.5870667
5637,65.21447,112.26902,94.70628,0.08410851,12.002886,2.5712855
5638,66.21429,112.78314,97.583664,0.088578835,12.633599,2.5532517
5639,66.28049,112.09104,99.44607,0.0906539,13.05285,2.5517657
5640,65.88659,110.5662,100.058685,0.09020525,13.747142,2.5519326
5641,65.26776,109.113365,101.116714,0.089203015,14.360171,2.5518403
5642,64.32258,107.02186,103.51921,0.088637054,15.8576,2.561656
